Date,Symbol,Sector,Buy Price,Buy Volume,Sell Price,Sell Volume,Dividends,Stock Shares,Investment Total,Returns
2021-01-04,AMZN,consumer_goods,158.4419485527345,4.762626214626237,0.0,0.0,0.0,4.762626214626237,754.5997776737148,4.236587670374206
2021-01-12,NVDA,tech,13.443499414319282,0.6891736723852172,0.0,0.0,0.0,0.6891736723852172,763.8646835347897,-11.403991924449883
2021-01-19,MRK,healthcare,79.54812349593514,4.4941345431646145,0.0,0.0,0.0,4.4941345431646145,1121.3646531817967,-12.493991904137374
2021-01-25,AAPL,tech,143.00912043333136,3.8596967951826375,0.0,0.0,0.0,3.8596967951826375,1673.3364970002135,20.10058498770445
2021-02-02,LLY,healthcare,205.2342176803062,4.059382243686929,0.0,0.0,0.0,4.059382243686929,2506.4606360486264,-35.741007075671405
2021-02-09,GILD,healthcare,67.28198522433495,1.977827691928501,0.0,0.0,0.0,1.977827691928501,2639.5328095932405,-44.00206031673042
2021-02-16,TSLA,tech,271.9332057345545,2.3481816708618046,0.0,0.0,0.0,2.3481816708618046,3278.0813789978133,-69.95302658549781
2021-02-24,TSLA,tech,237.14589462351228,1.6465396157090213,0.0,0.0,0.0,3.994721286570826,3668.5514891981834,-158.29827106811854
2021-03-03,IBM,tech,115.12100015948563,2.503783236379385,0.0,0.0,0.0,2.503783236379385,3956.789519552732,-340.15565600407444
2021-03-10,MSFT,tech,234.29211073474332,2.9069363873462404,0.0,0.0,0.0,2.9069363873462404,4637.861781515712,-285.7862460820188
2021-03-17,INTC,tech,65.70090421172088,3.181857838236328,0.0,0.0,0.0,3.181857838236328,4846.9127185609905,-250.83126863446432
2021-03-24,IBM,tech,125.61293689732324,1.9080003845102271,0.0,0.0,0.0,4.4117836208896115,5086.582250460542,-421.5928617244135
2021-03-30,NVDA,tech,12.864093307656661,2.445888158400066,0.0,0.0,0.0,3.135061830785283,5118.046383950293,-383.29170997734127
2021-04-06,GILD,healthcare,65.83905996473275,3.6966145175818186,65.95490309635032,2.915980118979511,0.0,2.7584620905308084,5169.442618930404,-204.89789945902248
2021-04-14,KO,consumer_goods,52.656638447270254,1.6268959589718819,0.0,0.0,0.0,1.6268959589718819,5255.109491233311,-85.30382465518687
2021-04-21,META,tech,301.46012226015085,3.313094257753521,0.0,0.0,0.0,3.313094257753521,6253.875291235091,53.41909136154118
2021-04-27,TSLA,tech,241.2097042198611,3.596264842268292,241.21749669383283,3.21850495984833,0.0,4.372481168990788,6344.994640739739,-49.425973254696146
2021-05-05,INTC,tech,57.218520133786946,1.8472680422505432,0.0,0.0,0.0,5.0291258804868715,6450.692584407753,-108.44717779508483
2021-05-11,TSLA,tech,201.83287641934638,0.9983520331286748,0.0,0.0,0.0,5.370833202119463,6652.192846933217,-235.7340992757845
2021-05-19,META,tech,306.76323589698023,1.499215836698231,0.0,0.0,0.0,4.812310094451752,7112.097148306765,-295.09883055912087
2021-05-27,IBM,tech,138.2734751452259,4.528882476370398,138.37194581269225,3.5504163175303343,0.0,5.390249779729675,7247.393064401581,-52.612733037799444
2021-06-03,AMD,tech,81.17845746092753,3.127988220288149,0.0,0.0,0.0,3.127988220288149,7501.318323080524,-190.64873567964696
2021-06-10,MMM,consumer_goods,170.5225861214414,3.1590385757782657,0.0,0.0,0.0,3.1590385757782657,8040.005750679629,167.2835969780972
2021-06-17,TSLA,tech,205.76244005526632,2.040089271210424,206.81944042228307,2.3225208527534296,0.0,5.088401620576457,7981.891939312673,184.01169033219685
2021-06-24,IBM,tech,139.6328166817533,4.368634738155354,139.6347176847181,2.9287267191138717,0.0,6.8301577987711575,8182.950351774078,367.47352194598716
2021-07-01,ORCL,tech,79.29356942212067,4.324561613168142,0.0,0.0,0.0,4.324561613168142,8525.860278268065,499.0751169709911
2021-07-07,INTC,tech,56.294082741627285,2.559555417151818,0.0,0.0,0.0,7.58868129763869,8669.94810270299,534.3530802359619
2021-07-14,AMD,tech,89.13994896490159,0.9752400400577386,0.0,0.0,0.0,4.103228260345888,8756.880950102266,572.07787924886
2021-07-21,MSFT,tech,279.94958856999443,1.1825305292124728,0.0,0.0,0.0,4.089466916558713,9087.929885226757,537.9479408642674
2021-07-29,MSFT,tech,288.5867558394805,4.656613841135983,0.0,0.0,0.0,8.746080757694696,10431.766966837413,714.3971397621135
2021-08-06,GOOGL,tech,135.62903738565268,1.5956119068986032,0.0,0.0,0.0,1.5956119068986032,10648.178273811156,862.2215085376083
2021-08-12,IBM,tech,136.67629707954268,3.2847322685031153,0.0,0.0,0.0,10.114890067274272,11097.123317167847,896.9176468735368
2021-08-19,AMGN,healthcare,226.83374448106468,2.2424464804306607,0.0,0.0,0.0,2.2424464804306607,11605.785849122318,746.3272199707972
2021-08-26,GE,consumer_goods,64.77515379847553,4.200605890257173,0.0,0.0,0.0,4.200605890257173,11877.880741710509,879.1534291134685
2021-09-02,META,tech,377.8327872594886,4.616454108807465,0.0,0.0,0.0,9.428764203259217,13622.128464896752,1098.7873352405986
2021-09-08,IBM,tech,131.79052019832858,3.378748517633201,0.0,0.0,0.0,13.493638584907472,14067.415489654963,1075.6708975840356
2021-09-15,INTC,tech,54.944314316358906,4.332425189776467,0.0,0.0,0.0,11.921106487415157,14305.457621034151,919.0974251102107
2021-09-21,IBM,tech,127.72543225731772,1.7449395167654669,0.0,0.0,0.0,15.238578101672939,14528.330775075894,429.3555848052765
2021-09-28,MSFT,tech,287.2498495928408,0.5059033981721199,0.0,0.0,0.0,9.251984155866815,14673.651450109342,289.56031623389754
2021-10-06,IBM,tech,136.29367858207019,2.2271587158861643,0.0,0.0,0.0,17.465736817559105,14977.199104283589,434.28227286800393
2021-10-12,IBM,tech,134.36699787223645,1.780825859099172,0.0,0.0,0.0,19.246562676658275,15216.483328703991,327.37409041673527
2021-10-18,MRK,healthcare,77.65925228904047,3.8640945590662086,77.97895127177972,4.196458936420194,0.0,4.161770165810629,15190.672159671169,907.1408114502101
2021-10-25,META,tech,320.3795572729682,3.096274391607967,0.0,0.0,0.0,12.525038594867183,16182.655178450157,875.1095017377847
2021-11-01,IBM,tech,120.0275251052213,1.9428874972842276,120.11603047470123,3.337597791685432,0.0,17.85185238225707,16015.251553574406,1431.0627856643514
2021-11-09,KO,consumer_goods,56.11796993426531,4.6742456799674335,0.0,0.0,0.0,6.301141638939315,16277.560732108188,1513.727381720615
2021-11-16,META,tech,344.8071716272184,2.7857422045364526,0.0,0.0,0.0,15.310780799403636,17238.104622536976,1607.0420824514404
2021-11-23,TSLA,tech,381.7879734140033,2.797345453804321,0.0,0.0,0.0,7.885747074380778,18306.097474283804,1546.5637743014195
2021-11-30,INTC,tech,50.02153624538678,1.3270296794113847,50.202396213911584,2.1670312480673735,0.0,11.08110491875917,18264.079305371095,1234.631826104218
2021-12-07,GOOGL,tech,146.21773362449343,4.54264048302462,0.0,0.0,0.0,6.138252389923223,18928.29390146983,1150.8690298818365
2021-12-13,NVDA,tech,30.134041919289523,2.9878598212871803,0.0,0.0,0.0,6.122921652072463,19018.33019457346,1116.5192537867806
2021-12-21,GOOGL,tech,141.18642034454973,1.049381691494499,0.0,0.0,0.0,7.1876340814177215,19166.488639170675,1134.1033878545604
2021-12-28,PEP,consumer_goods,172.65473532147627,0.8950696573255119,0.0,0.0,0.0,0.8950696573255119,19321.026653950496,2089.3266450650044
2022-01-05,IBM,tech,141.65592230030964,4.854980995575578,142.19879148982542,4.713446596351769,0.0,17.99338678148088,19341.075839809764,1408.9839807803146
2022-01-11,PEP,consumer_goods,172.25862621753384,3.8073938481388243,0.0,0.0,0.0,4.702463505464336,19996.932273559247,1493.1395750120791
2022-01-18,GE,consumer_goods,64.45243895623493,1.4732125111667937,0.0,0.0,0.0,5.673818401423967,20091.884413004787,843.9420119593851
2022-01-25,MSFT,tech,286.1366678758267,3.0278993030850008,0.0,0.0,0.0,12.279883458951815,20958.27743025307,-292.02255042752586
2022-02-01,AMD,tech,114.07099421396387,1.4137916653542977,116.84827503320265,3.053079759408002,0.0,2.463940166292183,20771.28220756125,545.1872833571106
2022-02-08,JNJ,healthcare,170.4864753906064,0.7179667106988457,0.0,0.0,0.0,0.7179667106988457,20893.685821516083,-975.2724808145977
2022-02-14,LLY,healthcare,234.2040149232808,0.8642913637250937,0.0,0.0,0.0,4.923673607412022,21096.106328964015,-1643.5480177048848
2022-02-22,GOOGL,tech,130.9531979472094,2.908410157621592,0.0,0.0,0.0,10.096044239039314,21476.971940046707,-2378.1087172130538
2022-03-02,AAPL,tech,163.29170959876032,4.413353486758615,163.95332883489195,2.4380566540260733,0.0,5.834993627915178,21799.521536828623,-1749.2764207201144
2022-03-09,INTC,tech,47.49923662521691,0.8781713765862794,0.0,0.0,0.0,11.959276295345449,21841.234006842584,-2213.4074419800563
2022-03-16,PEP,consumer_goods,159.37705888118535,2.177746748815963,0.0,0.0,0.0,6.880210254280299,22188.316878656937,-1933.8564626388616
2022-03-23,JNJ,healthcare,174.22547225968083,1.9382655841488277,0.0,0.0,0.0,2.6562322948476735,22526.01211541995,-1006.9491774901908
2022-03-30,GILD,healthcare,59.530814794553464,2.903493851533966,0.0,0.0,0.0,5.6619559420647745,22698.859470152747,9.094727427313046
2022-04-07,REGN,healthcare,710.9446999688498,4.890789322793843,723.8593364438036,3.918446222012175,0.0,0.9723431007816679,23390.14164420475,-406.71198682809336
2022-04-13,INTC,tech,47.215721389017695,1.5830424663291478,0.0,0.0,0.0,13.542318761674597,23464.886136241934,-1007.7591780280418
2022-04-20,AMD,tech,94.77350288523033,2.239633526789419,0.0,0.0,0.0,4.703573693081602,23677.14405075497,-1193.414344171746
2022-04-27,ABBV,healthcare,157.27282801180968,2.7304664781145456,158.8805191505357,1.6632754581120222,0.0,1.0671910200025234,23844.984200499573,-2523.2302238422817
2022-05-04,BMY,healthcare,76.62780534413274,4.62608079954851,0.0,0.0,0.0,4.62608079954851,24199.47061951361,-1256.1706196109844
2022-05-11,NVDA,tech,16.62641178597547,3.435427253602025,0.0,0.0,0.0,9.558348905674489,24256.589447692757,-3456.161279080996
2022-05-18,META,tech,199.42795641064163,3.226887623839767,200.75845358439193,4.785636595784071,0.0,13.752031827459332,23945.731325660716,-3433.9403742430295
2022-05-25,NVDA,tech,16.753773044434855,1.3708941071079748,0.0,0.0,0.0,10.929243012782464,23968.698974399158,-3455.251445901693
2022-06-01,GE,consumer_goods,48.654665258219836,1.354582734206134,0.0,0.0,0.0,7.028401135630101,24034.60574389652,-2729.376832637161
2022-06-07,AMD,tech,106.12315600945536,2.939033547518893,0.0,0.0,0.0,7.642607240600496,24346.50525957689,-2627.099886125565
2022-06-14,ORCL,tech,70.07627447814804,2.856371336547905,70.53811232397463,4.649863811454035,0.0,2.531069138262011,24220.82398863087,-4705.26374689932
2022-06-21,PFE,healthcare,47.76669848885158,2.5717740012206707,0.0,0.0,0.0,2.5717740012206707,24343.669141928647,-4289.513561721953
2022-06-28,MSFT,tech,265.6154649535927,2.949993314321732,265.74495982386674,3.082911034989599,0.0,12.14696573828395,24308.36413975288,-3970.798807172858
2022-07-05,MMM,consumer_goods,105.84424990251091,4.34083710288347,0.0,0.0,0.0,7.499875678661736,24767.81678685657,-3772.595675451248
2022-07-11,F,consumer_goods,11.307045191329577,3.1459705286567936,0.0,0.0,0.0,3.1459705286567936,24803.38841779468,-3643.0732090861093
2022-07-18,AAPL,tech,148.5854477344004,2.198447245742113,150.44361602049298,2.766112127751453,0.0,5.2673287459058376,24719.041677138226,-3830.294027808857
2022-07-25,NVDA,tech,16.724113234886197,3.185522519824952,0.0,0.0,0.0,14.114765532607416,24772.31671647206,-3498.04513901913
2022-08-01,NVDA,tech,18.373096327585497,4.970317588897564,18.806759878493846,2.492895882857936,0.0,16.592187238647043,24817.83462412118,-2724.0474421298095
2022-08-08,IBM,tech,132.64227211428945,3.2801068459250606,0.0,0.0,0.0,21.27349362740594,25252.915448942313,-2598.192430679588
2022-08-16,META,tech,177.60021889075807,4.9373531010169,177.61291396263513,2.9794116696776305,0.0,15.709973258798598,25600.64627572345,-1756.3881617952757
2022-08-24,KO,consumer_goods,64.33204586919346,1.610076329602218,0.0,0.0,0.0,7.911217968541533,25704.22578001233,-2804.0312040292083
2022-08-31,NVDA,tech,15.18659359297054,4.621937333144492,0.0,0.0,0.0,21.214124571791537,25774.417263902968,-3894.8974132769945
2022-09-06,META,tech,158.79274602901705,3.594843269385292,0.0,0.0,0.0,19.304816528183892,26345.25229819259,-4279.677545997256
2022-09-14,GOOGL,tech,104.91504890791609,4.648550006597189,0.0,0.0,0.0,14.744594245636502,26832.955149485628,-4108.372686269668
2022-09-21,IBM,tech,125.21328400519037,2.8904194253992266,125.6219750291013,3.7615955174045292,0.0,20.402317535400638,26723.872330058835,-4878.9018358264475
2022-09-28,TSLA,tech,288.5429449652746,4.650557919519619,0.0,0.0,0.0,12.536304993900398,28065.758007888606,-4879.24017526938
2022-10-06,ORCL,tech,66.77443305562183,1.0702542802855892,0.0,0.0,0.0,3.6013234185476004,28137.22363068003,-5543.870737940571
2022-10-13,ORCL,tech,65.27541943340293,2.0013519379447198,0.0,0.0,0.0,5.60267535649232,28267.862717863223,-6050.0633611437115
2022-10-21,NVDA,tech,12.460477933556586,1.4012893081815836,0.0,0.0,0.0,22.61541387997312,28285.32345236635,-5660.02511534877
2022-10-31,PEP,consumer_goods,182.13650230810345,2.662131959005459,0.0,0.0,0.0,9.542342213285758,28770.194856062222,-5745.670059304084
2022-11-07,META,tech,94.01600486560346,1.2157246919209028,0.0,0.0,0.0,20.520541220104796,28884.49243461309,-6238.679093116065
2022-11-14,F,consumer_goods,14.213319297015794,2.338260981858907,0.0,0.0,0.0,5.4842315105157,28917.726884548007,-5320.146784439148
2022-11-22,F,consumer_goods,14.052887314365494,2.843841316059886,0.0,0.0,0.0,8.328072826575585,28957.691066102532,-5284.159845503364
2022-11-30,MRK,healthcare,108.8421789897641,2.4899806381806244,0.0,0.0,0.0,6.651750803991254,29228.705984404434,-4519.642900764171
2022-12-06,NVDA,tech,16.54271508944308,2.7994908688956364,0.0,0.0,0.0,25.414904748868754,29275.017164244073,-5276.795192851849
2022-12-13,GOOGL,tech,99.01665529617249,3.4879488188264087,0.0,0.0,0.0,18.23254306446291,29620.382190128497,-5122.013450397717
2022-12-20,NVDA,tech,15.948491696143503,1.2853561509072466,0.0,0.0,0.0,26.700260899776,29640.88168202783,-6402.8130430666715
2022-12-28,MSFT,tech,234.5733852422776,2.6248056685292185,0.0,0.0,0.0,14.771771406813167,30256.591233297848,-7048.397387697914
2023-01-03,AAPL,tech,125.34469121918339,0.9689606169200737,0.0,0.0,0.0,6.236289362825911,30378.045302629245,-6652.840781202791
2023-01-11,MSFT,tech,233.0470595671133,3.5191383728307466,0.0,0.0,0.0,18.290909779643915,31198.170152627245,-5899.169825993929
2023-01-18,BMY,healthcare,72.58439970580554,3.498840126229892,0.0,0.0,0.0,8.124920925778401,31452.131362856227,-6123.1072690026485
2023-01-24,AAPL,tech,141.55695190595256,2.4044251510599657,0.0,0.0,0.0,8.640714513885877,31792.494458326284,-5384.902926851013
2023-01-31,NKE,consumer_goods,127.38837205829489,0.7717800663407843,0.0,0.0,0.0,0.7717800663407843,31890.810264564483,-4882.296726636538
2023-02-06,META,tech,187.84007815830108,4.612620531802648,0.0,0.0,0.0,25.133161751907444,32757.245265772875,-3432.6176436655805
2023-02-13,TSLA,tech,191.9758450438708,2.6646801124748967,193.44034916759168,3.321034734288947,0.0,11.879950372086348,32631.241032601672,-3295.761907220858
2023-02-21,MSFT,tech,254.542349552756,2.356658100172769,0.0,0.0,0.0,20.647567879816684,33231.110322512184,-4432.573611412514
2023-03-01,MSFT,tech,250.29699031009955,0.8396106532316199,250.64105489392455,3.2219077462281818,0.0,18.26527078682012,32634.82853011064,-4698.213861258766
2023-03-09,IBM,tech,126.58757142027164,3.187813058336887,0.0,0.0,0.0,23.590130593737523,33038.36604330734,-4663.445910445225
2023-03-16,PEP,consumer_goods,176.25613123850704,2.029183315056963,0.0,0.0,0.0,11.571525528342722,33396.022043993005,-2967.159219131321
2023-03-22,META,tech,204.4710064028134,4.411795796524335,205.50802326732392,4.3439519725786235,0.0,25.201005575853156,33409.8941389534,-3085.3065462038576
2023-03-30,AAPL,tech,162.28328843028999,4.379880006744166,162.36792528938622,3.4286722623479666,0.0,9.591922258282077,33564.25925969438,-2109.5206502857727
2023-04-10,NVDA,tech,27.360572554667073,3.589332902341525,27.385452832856142,4.210385232335142,0.0,26.079208569782384,33547.266912359344,-1506.5582425150787
2023-04-18,ORCL,tech,96.15414074240783,2.3524981659900095,0.0,0.0,0.0,7.95517352248233,33773.4693521082,-1482.206770907338
2023-04-26,ORCL,tech,94.52843395031205,0.706320504640618,0.0,0.0,0.0,8.661494027122949,33840.236723278875,-2155.176005609108
2023-05-03,ORCL,tech,94.78443251616558,4.390387539049625,94.99405211601845,4.1619403230107945,0.0,8.889941243161779,33861.88996301101,-853.5237625563605
2023-05-10,TSLA,tech,171.72032576962096,2.109198440990318,0.0,0.0,0.0,13.989148813076667,34224.08220641065,-411.9073952037288
2023-05-16,MMM,consumer_goods,83.21825534727452,4.586701020976615,0.0,0.0,0.0,12.08657669963835,34605.77946317588,-181.35823199494916
2023-05-23,MSFT,tech,321.3068304074221,2.0229419889350835,0.0,0.0,0.0,20.288212775755206,35255.7645417387,444.05214630845876
2023-05-31,GOOGL,tech,122.6932533794183,4.879197805122186,0.0,0.0,0.0,23.111740869585095,35854.40919433086,1688.125631281211
2023-06-07,ORCL,tech,108.20162632853824,4.981857987870465,0.0,0.0,0.0,13.871799231032245,36393.45433075626,2081.9500526148986
2023-06-14,GE,consumer_goods,84.28053378691372,3.726719265976461,0.0,0.0,0.0,10.755120401606561,36707.544219766736,3900.3828374883524
2023-06-21,GOOGL,tech,122.48224209107705,3.1977753369280606,0.0,0.0,0.0,26.309516206513155,37099.21491273723,3848.1305387805114
2023-06-28,EL,consumer_goods,193.43273046244113,0.7670047631225165,0.0,0.0,0.0,0.7670047631225165,37247.57873834572,3707.3181022407516
2023-07-06,META,tech,297.19004318978364,3.8198986018483057,297.4904581939352,4.282364648775194,0.0,24.738539528926268,37110.13843388571,4347.264597426867
2023-07-12,GILD,healthcare,76.72421463113844,2.297148165526554,0.0,0.0,0.0,7.959104107591329,37286.385322777096,4598.076810066952
2023-07-18,TSLA,tech,287.3891447933358,3.2139294878987834,0.0,0.0,0.0,17.203078300975452,38210.033769730406,5968.801377936768
2023-07-25,REGN,healthcare,726.0180785673618,1.5255558862587624,0.0,0.0,0.0,2.49789898704043,39317.61492301912,5114.178809523335
2023-08-01,NVDA,tech,46.19230862204428,2.863850399320143,0.0,0.0,0.0,28.943058969102527,39449.90278451188,5728.160663756258
2023-08-08,AMGN,healthcare,256.6746787023041,1.82720764716733,0.0,0.0,0.0,4.069654127597991,39918.900720270954,5334.927509278248
2023-08-15,MSFT,tech,323.3340245483831,3.7371730561015357,0.0,0.0,0.0,24.02538583185674,41127.25592493404,4664.3327339375755
2023-08-23,BMY,healthcare,61.461203607953,1.4499017296488101,61.65932595295541,3.9809916565655614,0.0,5.593830998861649,40971.69209158577,4852.731772659041
2023-08-31,ORCL,tech,120.25825821452767,0.5980243805413099,0.0,0.0,0.0,14.469823611573554,41043.609461959495,5638.0001612850465
2023-09-06,PG,consumer_goods,152.11096508087385,2.7853790800474254,0.0,0.0,0.0,2.7853790800474254,41467.29616194159,5553.587068620385
2023-09-13,ORCL,tech,111.10159046532905,1.0790451896371944,0.0,0.0,0.0,15.548868801210748,41587.17979869424,6189.0050545988415
2023-09-20,IBM,tech,149.16751097350974,4.853800897590937,149.84295846099192,4.399841408798646,0.0,24.044090082529813,41654.895805720196,5195.694691281409
2023-09-27,GOOGL,tech,128.88935454645795,3.394643400883481,0.0,0.0,0.0,29.704159607396637,42092.42920257546,3706.3678572751814
2023-10-03,BMY,healthcare,57.69332492346269,3.8452072380087543,0.0,0.0,0.0,9.439038236870402,42314.27199315595,3599.556113312916
2023-10-10,ORCL,tech,109.87518333416445,3.4279530433061822,110.90956833328582,4.972551304605773,0.0,14.004270539911158,42144.55897601802,5704.8580477739815
2023-10-16,IBM,tech,139.45584108086024,3.725247773611916,139.6695903689536,2.6032915719821714,0.0,25.166046284159556,42301.02232177219,5810.07607350601
2023-10-24,INTC,tech,34.07534386055042,0.8200204575803383,0.0,0.0,0.0,14.362339219254935,42328.964800836926,4343.748199043577
2023-10-31,GOOGL,tech,125.31493078545329,4.698306318552046,0.0,0.0,0.0,34.40246592594868,42917.73273195513,3198.5348644480764
2023-11-08,PG,consumer_goods,150.02000213070193,0.592474075711668,0.0,0.0,0.0,3.3778531557590936,43006.615694055785,6195.241847670142
2023-11-16,META,tech,332.6032329649939,1.2359212438014084,0.0,0.0,0.0,25.974460772727674,43417.68709543425,7474.1355947719785
2023-11-22,TSLA,tech,236.77882564881867,0.9259748896550972,238.12348641217127,3.470031416407936,0.0,14.659021774222614,42815.3083786455,7933.92768543111
2023-11-28,BMY,healthcare,48.87552591701327,2.7734909067027913,0.0,0.0,0.0,12.212529143573194,42950.86420533666,8101.094579269578
2023-12-06,IBM,tech,160.6359753552933,2.1646478090495056,162.04158232355007,0.6271667964590203,0.0,26.703527296750043,43197.83896738437,6995.778428024787
2023-12-13,IBM,tech,164.9602086661419,3.3730740160481094,0.0,0.0,0.0,30.076601312798154,43754.26196091801,8349.450225148132
2023-12-19,TSLA,tech,255.53127258968522,4.692537081607938,0.0,0.0,0.0,19.351558855830554,44953.35193305557,9041.923039351466
2023-12-27,MSFT,tech,374.58513707581153,2.0061959627160277,0.0,0.0,0.0,26.03158179457277,45704.84312275049,9739.989721382954
