Date,Symbol,Sector,Buy Price,Buy Volume,Sell Price,Sell Volume,Dividends,Stock Shares,Investment Total,Returns
2021-01-04,GS,finance,263.8233194317471,0.5825395580476018,0.0,0.0,0.0,0.5825395580476018,153.68751990442124,0.6854629781932431
2021-01-05,WFC,finance,30.31763286928518,0.7291966571088048,0.0,0.0,0.0,0.7291966571088048,175.795036444156,4.294776193265022
2021-01-06,GE,consumer_goods,54.947326003434306,0.2238878142778229,0.0,0.0,0.0,0.2238878142778229,188.0970731634759,14.76100566090841
2021-01-07,EL,consumer_goods,257.7677457684728,0.017725108073470497,0.0,0.0,0.0,0.017725108073470497,192.66603431507696,18.76257931931653
2021-01-08,JPM,finance,135.0310172940552,0.3778122005475576,135.832303457872,0.2746696487965504,0.0,0.10314255175100717,206.5934780043202,18.11679117070676
2021-01-08,GS,finance,291.8619911604391,0.684880518461428,0.0,0.0,0.0,1.2674200765090298,406.4840698294664,16.676241955256785
2021-01-11,MSFT,tech,217.6400202709512,0.4539749473198661,0.0,0.0,0.0,0.4539749473198661,505.2871865666661,21.683113185811692
2021-01-12,AMD,tech,96.75025762438246,0.6574160431841928,0.0,0.0,0.0,0.6574160431841928,568.892358111139,31.282580387284042
2021-01-13,AMD,tech,91.65718481216605,0.5693527605274521,0.0,0.0,0.0,1.2267688037116449,621.0776293061205,30.26343388998555
2021-01-14,WFC,finance,34.229273808360965,0.08310750045382231,0.0,0.0,0.0,0.8123041575626271,623.9223386946828,34.593438279493284
2021-01-15,AXP,finance,122.66639210372178,0.39158124778751313,0.0,0.0,0.0,0.39158124778751313,671.9561975762506,19.517393059058236
2021-01-19,GOOGL,tech,88.05203511432306,0.05620880520545202,0.0,0.0,0.0,0.05620880520545202,676.9054972659352,16.511876681530794
2021-01-20,AMZN,consumer_goods,162.46913261455464,0.888090475823257,163.49895939985922,0.7183791752474743,0.0,0.16971130057578265,704.4783450653706,16.220817943391694
2021-01-21,GS,finance,289.34783057045854,0.5015015626763968,0.0,0.0,0.0,1.7689216391854266,849.5867342534807,16.737173694120884
2021-01-22,GOOGL,tech,94.49868214284372,0.7884371169232831,0.0,0.0,0.0,0.8446459221287351,924.0930027552341,18.018127482362956
2021-01-25,IBM,tech,113.07468495403879,0.03877539280682296,0.0,0.0,0.0,0.03877539280682296,928.4775180808348,8.172893305693947
2021-01-26,V,finance,202.691237046686,0.4950750751689116,0.0,0.0,0.0,0.4950750751689116,1028.8248974978026,6.088067060180492
2021-01-27,AXP,finance,116.53822443666168,0.13296587829945272,0.0,0.0,0.0,0.5245471260869659,1044.320504865482,-26.371363716992505
