Date,Symbol,Sector,Buy Price,Buy Volume,Sell Price,Sell Volume,Dividends,Stock Shares,Investment Total,Returns
2021-01-04,AXP,finance,117.45941458119938,3.3508394401053683,0.0,0.0,0.0,3.3508394401053683,393.58763899037046,1.9454515874523395
2021-02-03,GS,finance,285.523329606053,9.302304837398207,0.0,0.0,0.0,9.302304837398207,3049.6126891748,38.142368449977766
2021-03-04,V,finance,210.00938787829082,6.903734483560404,0.0,0.0,0.0,6.903734483560404,4499.461742141569,501.93188729773374
2021-04-05,MMM,consumer_goods,162.470058293589,6.954860197787593,0.0,0.0,0.0,6.954860197787593,5629.41828389988,515.6372543182542
2021-05-03,WFC,finance,45.12461026250251,14.73945495862146,0.0,0.0,0.0,14.73945495862146,6294.530444389384,912.6398148624685
2021-06-02,AXP,finance,165.02329068424194,6.043299639515238,0.0,0.0,0.0,9.394139079620606,7291.815637493082,1274.4435734100261
2021-07-06,SCHW,finance,71.75000988387644,14.58238143018091,0.0,0.0,0.0,14.58238143018091,8338.101649239019,1167.4028692081993
2021-08-03,KO,consumer_goods,56.90849506202645,6.50740405449852,0.0,0.0,0.0,6.50740405449852,8708.42822074106,1267.2460497476077
2021-09-07,ORCL,tech,89.87640043002506,7.508206770774395,0.0,0.0,0.0,7.508206770774395,9383.238818982605,1307.9878715163522
2021-10-05,JPM,finance,168.64935240770433,5.400337786435457,0.0,0.0,0.0,5.400337786435457,10294.0022894478,1276.2660894219098
2021-11-08,NKE,consumer_goods,173.1535009692813,8.30893680928675,0.0,0.0,0.0,8.30893680928675,11732.72378730833,1697.7216431117758
2021-12-09,BAC,finance,44.37642726747574,6.958957615127195,0.0,0.0,0.0,6.958957615127195,12041.53746377347,1212.618519182517
2022-01-05,BRK-B,finance,311.89140572772726,3.0937106585754366,0.0,0.0,0.0,3.0937106585754366,13006.439229991414,1515.3918796985872
2022-02-04,V,finance,227.74719507621316,11.09377478996912,0.0,0.0,0.0,17.997509273529523,15533.015321214087,1203.4878425306197
2022-03-07,PEP,consumer_goods,164.47070774074948,6.407232992215638,0.0,0.0,0.0,6.407232992215638,16586.817466103672,-1050.2836557353821
2022-04-07,JPM,finance,131.4473800332541,9.221532628073815,0.0,0.0,0.0,14.62187041450927,17798.96376995514,-61.89911517712608
2022-05-09,MS,finance,82.06775549882235,8.071454419345264,0.0,0.0,0.0,8.071454419345264,18461.369917761855,-1492.7338500834194
2022-06-06,WFC,finance,45.62569198820272,5.989174796692852,0.0,0.0,0.0,20.728629755314312,18734.63016229927,-757.9523238682559
2022-07-05,BRK-B,finance,272.2798582718258,9.803435015411285,0.0,0.0,0.0,12.89714567398672,21403.90805887251,-2275.1623273375335
2022-08-02,AXP,finance,152.928990726529,9.627022330098216,153.0790101440523,8.49240452497294,0.0,10.528756884745881,21577.424014670665,-1162.9037791784176
2022-08-30,AAPL,tech,158.35362788545214,14.746367225699913,0.0,0.0,0.0,14.746367225699913,23912.564762991376,-1276.3392610103438
2022-10-03,AMD,tech,64.6475558623658,10.735335459545961,0.0,0.0,0.0,10.735335459545961,24606.57796181361,-3112.7848077208073
2022-11-07,JPM,finance,131.05133431713926,4.165507804862467,0.0,0.0,0.0,18.78737821937174,25152.473317749296,-989.7653275229568
2022-12-05,WFC,finance,45.581026225276034,7.063962372181447,0.0,0.0,0.0,27.79259212749576,25474.45597189006,78.04396430070483
2023-01-03,WFC,finance,41.50933487875865,6.900000632649769,41.944091561644385,8.233423305273984,0.0,26.459169454871546,25419.106483637173,-733.9793586329724
2023-01-30,GS,finance,359.87463254871415,6.155638463152795,0.0,0.0,0.0,15.457943300551001,27634.364613667018,483.39526261168066
2023-02-27,MS,finance,98.41855036807434,14.060484445223855,0.0,0.0,0.0,22.13193886456912,29018.17711023881,592.4233671322727
2023-04-03,WFC,finance,38.11483607295735,5.034705485457957,0.0,0.0,0.0,31.493874940329505,29210.074084492655,-414.9058596918003
2023-05-01,KO,consumer_goods,64.44379400132841,10.927573751854599,0.0,0.0,0.0,17.434977806353118,29914.288396291497,502.60197221962153
2023-05-30,WFC,finance,41.41152941195209,5.0164287176062565,0.0,0.0,0.0,36.510303657935765,30122.02638167361,104.98153795140752
2023-06-29,GS,finance,317.90843863717805,13.781745191806763,0.0,0.0,0.0,29.239688492357764,34503.35947729633,1099.5402619199522
2023-08-01,SCHW,finance,65.40354220218632,14.913295598351175,65.87828592511802,5.133017862740068,0.0,24.362659165792017,35143.02428492648,3277.7278272758776
2023-09-05,IBM,tech,147.72814948982548,12.891917451945488,0.0,0.0,0.0,12.891917451945488,37047.523393477975,1367.0450744517584
2023-10-02,BRK-B,finance,348.6845773578468,12.492586459954401,0.0,0.0,0.0,25.389732133941123,41403.495623373536,-450.8485104585925
2023-11-06,C,finance,42.275291115465905,5.441862055667678,0.0,0.0,0.0,5.441862055667678,41633.5519259871,387.49185325375583
2023-12-04,TSLA,tech,235.69254182314776,8.626900282865034,0.0,0.0,0.0,8.626900282865034,43666.84798171039,3127.313629798431
