Date,Symbol,Sector,Buy Price,Buy Volume,Sell Price,Sell Volume,Dividends,Stock Shares,Investment Total,Returns
2021-01-04,INTC,tech,49.63834985543055,3.3928145081848755,0.0,0.0,0.0,3.3928145081848755,168.41371355186138,0.1073768572524898
2021-02-02,ABBV,healthcare,103.69957169898599,11.265126450276757,0.0,0.0,0.0,11.265126450276757,1336.6025015804794,25.783387455754564
2021-03-05,MRK,healthcare,69.49039667424319,11.899591622242408,0.0,0.0,0.0,11.899591622242408,2163.5098436716053,74.91851705811723
2021-04-05,ABBV,healthcare,108.31582368315962,6.398253698513161,0.0,0.0,0.0,17.66338014878992,2856.5419631598807,118.30912481674022
2021-05-07,C,finance,73.94073002779255,10.704123479514182,0.0,0.0,0.0,10.704123479514182,3648.012667542794,286.16480940523024
2021-06-07,ABBV,healthcare,112.86125740895716,4.011063704709107,0.0,0.0,0.0,21.674443853499028,4100.706360803694,257.652679612891
2021-07-12,MDT,healthcare,127.82732456409978,8.469954551756462,0.0,0.0,0.0,8.469954551756462,5183.3979903342415,310.5970209755096
2021-08-09,REGN,healthcare,615.34736789251,3.161703794375827,0.0,0.0,0.0,3.161703794375827,7128.944098259169,204.56370044942105
2021-09-07,AMGN,healthcare,220.50913960154665,10.878720395236051,0.0,0.0,0.0,10.878720395236051,9527.801372578468,341.8616363139299
2021-10-07,EL,consumer_goods,314.526289058776,7.903980164420705,0.0,0.0,0.0,7.903980164420705,12013.810922487886,-96.53923407193724
2021-11-04,AMGN,healthcare,215.833717086346,14.801745366375348,0.0,0.0,0.0,25.6804657616114,15208.526644278276,568.6741705974164
2021-12-02,AMGN,healthcare,202.41445419219838,8.496609319812173,0.0,0.0,0.0,34.177075081423574,16928.363182232402,-231.2314008394278
2021-12-29,AMGN,healthcare,225.43099653953524,11.815419728392444,0.0,0.0,0.0,45.992494809816016,19591.9250261368,1401.4349205448634
2022-01-28,JNJ,healthcare,171.7611649615853,6.753166361938354,171.81423627906779,4.3582612689047195,0.0,2.3949050930336346,20003.276714888692,1003.9690647070856
2022-02-24,ABBV,healthcare,143.56493389562232,11.891677833850522,0.0,0.0,0.0,33.56612168734955,21710.50465701348,431.85925865022364
2022-03-25,PFE,healthcare,52.86949118510719,4.903477692436356,0.0,0.0,0.0,4.903477692436356,21969.749027650112,2103.0774391416926
2022-04-21,ABBV,healthcare,159.39240981703668,12.476168092540307,0.0,0.0,0.0,46.042289779889856,23958.355525202533,2859.9348683136013
2022-05-18,JNJ,healthcare,177.74305157205524,4.565085882443768,0.0,0.0,0.0,6.959990975477402,24769.767820636596,1477.4339253499347
2022-06-17,AAPL,tech,130.64732392825601,5.862331964665618,0.0,0.0,0.0,5.862331964665618,25535.665803799235,-100.5857466583002
2022-07-18,MDT,healthcare,89.19412686122348,6.339336992495774,0.0,0.0,0.0,14.809291544252236,26101.09743172395,1189.2910452165415
2022-08-15,BMY,healthcare,74.65345406159415,7.829577111156603,0.0,0.0,0.0,7.829577111156603,26685.60240691339,1820.6485779582763
2022-09-13,MDT,healthcare,90.4730226427337,6.251915428214113,91.1692618807754,5.128224631662137,0.0,15.932982340804214,26787.26610979327,81.5802905721248
2022-10-13,MDT,healthcare,81.1019296687335,4.12635084339256,0.0,0.0,0.0,20.059333184196774,27121.921125682613,1175.3645814217307
2022-11-11,REGN,healthcare,707.327098122452,10.316854447735334,0.0,0.0,0.0,13.478558242111161,34419.311843950956,3672.1869247639916
2022-12-08,LLY,healthcare,367.19558968681014,7.601328938481032,0.0,0.0,0.0,7.601328938481032,37210.48630591991,5029.915142091595
2023-01-09,F,consumer_goods,12.82535712802569,4.796232503054965,0.0,0.0,0.0,4.796232503054965,37271.999700640634,2810.139134791505
2023-02-06,MDT,healthcare,86.72349385771557,10.39046358502317,0.0,0.0,0.0,30.449796769219944,38173.09700553521,2237.8598185898954
2023-03-08,BMY,healthcare,67.52832987724264,7.135608916014501,0.0,0.0,0.0,14.965186027171104,38654.95275829082,656.1085639494122
2023-04-05,AMGN,healthcare,250.00221799890676,3.852580107708311,0.0,0.0,0.0,49.84507491752433,39618.10633023636,3981.5588456222904
2023-05-02,LLY,healthcare,402.0849722246374,6.506201343916412,0.0,0.0,0.0,14.107530282397445,42234.1521168929,3058.7760656496903
2023-06-05,LLY,healthcare,443.7541526240529,9.189542183845916,0.0,0.0,0.0,23.29707246624336,46312.049621688435,826.5341397459342
2023-07-05,MRK,healthcare,114.2328911149248,10.41561347573653,0.0,0.0,0.0,22.31520509797894,47501.85526175739,1434.1471475505896
2023-08-02,BMY,healthcare,62.32818039219328,8.900409245982932,0.0,0.0,0.0,23.865595273154035,48056.60157480535,1719.8769928050024
2023-08-29,GE,consumer_goods,90.61807805528862,3.3685763577625796,0.0,0.0,0.0,3.3685763577625796,48361.85549012828,6512.965177991406
2023-09-28,JPM,finance,148.5300394685293,7.083213366140557,0.0,0.0,0.0,7.083213366140557,49413.92545096515,6478.949313542871
2023-10-26,BMY,healthcare,54.11779590416219,5.783628175757303,0.0,0.0,0.0,29.64922344891134,49726.922660166354,5485.543973940286
2023-11-27,GILD,healthcare,74.84795462183877,6.891656004530797,0.0,0.0,0.0,6.891656004530797,50242.74901606279,5883.071063264921
2023-12-28,BMY,healthcare,51.15826009460648,7.079784204202953,0.0,0.0,0.0,36.729007653114294,50604.9384577951,9566.252892399767
